"photo.code","site","origin","month","year","area.cm2","num.frag","mort.","mort.parc","perd","blanq","structure","structure_fixed","face","data_entry_person","date"
"DSCN2437","Playa Pelonas",NA,"3","2023",524.632,6,0,0,0,0,"92","92","5","Digitador_14",2023-03-01
"DSCN2438","Playa Pelonas",NA,"3","2023",583.851,6,0,0,0,0,"92","92","6","Digitador_14",2023-03-01
"DSCN2439","Playa Pelonas",NA,"3","2023",1373.74,14,0,0,0,0,"92","92","7","Digitador_14",2023-03-01
"DSCN2409","Playa Pelonas",NA,"3","2023",309.593,6,0,0,0,0,"93","93","1","Digitador_14",2023-03-01
"DSCN2410","Playa Pelonas",NA,"3","2023",172.311,4,0,0,0,0,"93","93","2","Digitador_14",2023-03-01
"DSCN2411","Playa Pelonas",NA,"3","2023",340.405,7,0,0,0,0,"93","93","3","Digitador_14",2023-03-01
"DSCN2412","Playa Pelonas",NA,"3","2023",295.395,4,0,0,0,0,"93","93","4","Digitador_14",2023-03-01
"DSCN2413","Playa Pelonas",NA,"3","2023",512.1,5,0,0,0,0,"93","93","5","Digitador_14",2023-03-01
"DSCN2414","Playa Pelonas",NA,"3","2023",343.395,3,0,0,0,0,"93","93","6","Digitador_14",2023-03-01
"DSCN2415","Playa Pelonas",NA,"3","2023",989.756,13,0,0,0,0,"93","93","7","Digitador_14",2023-03-01
"DSCN2441","Playa Pelonas",NA,"3","2023",159.562,2,0,0,0,0,"94","94","1","Digitador_14",2023-03-01
"DSCN2442","Playa Pelonas",NA,"3","2023",123.834,3,0,0,0,0,"94","94","2","Digitador_14",2023-03-01
"DSCN2443","Playa Pelonas",NA,"3","2023",284.105,4,0,0,0,0,"94","94","3","Digitador_14",2023-03-01
"DSCN2444","Playa Pelonas",NA,"3","2023",182.728,3,0,0,1,0,"94","94","4","Digitador_14",2023-03-01
"DSCN2445","Playa Pelonas",NA,"3","2023",174.48,2,0,1,0,0,"94","94","5","Digitador_14",2023-03-01
"DSCN2446","Playa Pelonas",NA,"3","2023",74.801,2,0,0,0,0,"94","94","6","Digitador_14",2023-03-01
"DSCN2447","Playa Pelonas",NA,"3","2023",760.02,13,0,0,0,0,"94","94","7","Digitador_14",2023-03-01
"DSCN3299","Playa Pelonas",NA,"4","2023",233.233,3,0,0,0,0,"91","91","1","Digitador_14",2023-04-01
"DSCN3300","Playa Pelonas",NA,"4","2023",205.846,4,0,0,0,0,"91","91","2","Digitador_14",2023-04-01
"DSCN3301","Playa Pelonas",NA,"4","2023",182.123,4,0,0,0,0,"91","91","3","Digitador_14",2023-04-01
"DSCN3302","Playa Pelonas",NA,"4","2023",277.678,7,0,0,0,0,"91","91","4","Digitador_14",2023-04-01
"DSCN3303","Playa Pelonas",NA,"4","2023",214.067,5,0,0,0,0,"91","91","5","Digitador_14",2023-04-01
"DSCN3304","Playa Pelonas",NA,"4","2023",188.701,3,0,0,0,0,"91","91","6","Digitador_14",2023-04-01
"DSCN3305","Playa Pelonas",NA,"4","2023",1231.763,7,0,0,0,0,"91","91","7","Digitador_14",2023-04-01
"DSCN3315","Playa Pelonas",NA,"4","2023",866.879,8,0,0,0,0,"92","92","1","Digitador_14",2023-04-01
"DSCN3316","Playa Pelonas",NA,"4","2023",938.762,7,0,0,0,0,"92","92","2","Digitador_14",2023-04-01
"DSCN3317","Playa Pelonas",NA,"4","2023",714.811,8,0,1,0,0,"92","92","3","Digitador_14",2023-04-01
"DSCN3318","Playa Pelonas",NA,"4","2023",415.447,6,0,0,0,0,"92","92","4","Digitador_14",2023-04-01
"DSCN3319","Playa Pelonas",NA,"4","2023",696.371,6,0,0,0,0,"92","92","5","Digitador_14",2023-04-01
"DSCN3320","Playa Pelonas",NA,"4","2023",493.263,7,0,0,0,0,"92","92","6","Digitador_14",2023-04-01
"DSCN3321","Playa Pelonas",NA,"4","2023",1462.899,9,0,0,0,0,"92","92","7","Digitador_14",2023-04-01
"DSCN3291","Playa Pelonas",NA,"4","2023",280.934,6,0,0,1,0,"93","93","1","Digitador_14",2023-04-01
"DSCN3292","Playa Pelonas",NA,"4","2023",456.443,9,0,0,0,0,"93","93","2","Digitador_14",2023-04-01
"DSCN3293","Playa Pelonas",NA,"4","2023",362.456,8,0,0,0,0,"93","93","3","Digitador_14",2023-04-01
"DSCN3294","Playa Pelonas",NA,"4","2023",234.28,5,0,0,0,0,"93","93","4","Digitador_14",2023-04-01
"DSCN3295","Playa Pelonas",NA,"4","2023",278.665,4,0,0,0,0,"93","93","5","Digitador_14",2023-04-01
"DSCN3296","Playa Pelonas",NA,"4","2023",340.067,3,0,0,0,0,"93","93","6","Digitador_14",2023-04-01
"DSCN3297","Playa Pelonas",NA,"4","2023",914.466,12,0,0,0,0,"93","93","7","Digitador_14",2023-04-01
"DSCN3323","Playa Pelonas",NA,"4","2023",148.42,2,0,0,0,0,"94","94","1","Digitador_14",2023-04-01
"DSCN3324","Playa Pelonas",NA,"4","2023",138.55,4,0,0,0,0,"94","94","2","Digitador_14",2023-04-01
"DSCN3325","Playa Pelonas",NA,"4","2023",183.832,4,0,0,0,0,"94","94","3","Digitador_14",2023-04-01
"DSCN3326","Playa Pelonas",NA,"4","2023",179.818,3,0,1,0,0,"94","94","4","Digitador_14",2023-04-01
"DSCN3327","Playa Pelonas",NA,"4","2023",38.797,2,0,1,0,0,"94","94","5","Digitador_14",2023-04-01
"DSCN3328","Playa Pelonas",NA,"4","2023",35.589,2,0,0,0,0,"94","94","6","Digitador_14",2023-04-01
"DSCN3329","Playa Pelonas",NA,"4","2023",755.342,12,0,0,0,0,"94","94","7","Digitador_14",2023-04-01
"DSCN0890","Playa Pelonas",NA,"7","2022",234.184,11,0,0,0,0,"117","117","1","Digitador_14",2022-07-01
"DSCN0891","Playa Pelonas",NA,"7","2022",299.36,14,0,0,0,0,"117","117","2","Digitador_14",2022-07-01
"DSCN0892","Playa Pelonas",NA,"7","2022",233.557,12,0,0,0,0,"117","117","3","Digitador_14",2022-07-01
"DSCN0893","Playa Pelonas",NA,"7","2022",271.172,11,0,0,0,0,"117","117","4","Digitador_14",2022-07-01
"DSCN0894","Playa Pelonas",NA,"7","2022",291.229,16,0,0,0,0,"117","117","5","Digitador_14",2022-07-01
"DSCN0895","Playa Pelonas",NA,"7","2022",210.775,11,0,0,0,0,"117","117","6","Digitador_14",2022-07-01
"DSCN0896","Playa Pelonas",NA,"7","2022",391.743,25,0,0,0,0,"117","117","7","Digitador_14",2022-07-01
"DSCN0898","Playa Pelonas",NA,"7","2022",179.453,7,0,0,1,0,"119","119","1","Digitador_14",2022-07-01
"DSCN0899","Playa Pelonas",NA,"7","2022",103.768,10,0,0,0,0,"119","119","2","Digitador_14",2022-07-01
"DSCN0900","Playa Pelonas",NA,"7","2022",103.448,8,0,0,0,0,"119","119","3","Digitador_14",2022-07-01
"DSCN0901","Playa Pelonas",NA,"7","2022",142.127,6,0,0,0,0,"119","119","4","Digitador_14",2022-07-01
"DSCN0902","Playa Pelonas",NA,"7","2022",102.491,4,0,0,0,0,"119","119","5","Digitador_14",2022-07-01
"DSCN0903","Playa Pelonas",NA,"7","2022",113.472,9,0,0,0,0,"119","119","6","Digitador_14",2022-07-01
"DSCN0904","Playa Pelonas",NA,"7","2022",495.019,20,0,0,0,0,"119","119","7","Digitador_14",2022-07-01
"DSCN1632","Playa Pelonas",NA,"8","2022",481.677,15,0,0,0,0,"117","117","1","Digitador_14",2022-08-01
"DSCN1633","Playa Pelonas",NA,"8","2022",250.017,12,0,0,0,0,"117","117","2","Digitador_14",2022-08-01
"DSCN1634","Playa Pelonas",NA,"8","2022",229.896,14,0,0,0,0,"117","117","3","Digitador_14",2022-08-01
"DSCN1635","Playa Pelonas",NA,"8","2022",378.461,17,0,0,0,0,"117","117","4","Digitador_14",2022-08-01
"DSCN1636","Playa Pelonas",NA,"8","2022",304.554,12,1,0,0,0,"117","117","5","Digitador_14",2022-08-01
"DSCN1637","Playa Pelonas",NA,"8","2022",233.825,12,0,0,0,0,"117","117","6","Digitador_14",2022-08-01
"DSCN1638","Playa Pelonas",NA,"8","2022",569.064,21,0,0,0,0,"117","117","7","Digitador_14",2022-08-01
"DSCN1658","Playa Pelonas",NA,"8","2022",241.624,8,0,0,1,0,"119","119","1","Digitador_14",2022-08-01
"DSCN1659","Playa Pelonas",NA,"8","2022",175.001,10,0,0,0,0,"119","119","2","Digitador_14",2022-08-01
"DSCN1660","Playa Pelonas",NA,"8","2022",297.926,13,0,0,0,0,"119","119","3","Digitador_14",2022-08-01
"DSCN1661","Playa Pelonas",NA,"8","2022",189.911,7,0,0,0,0,"119","119","4","Digitador_14",2022-08-01
"DSCN1662","Playa Pelonas",NA,"8","2022",131.433,6,0,0,0,0,"119","119","5","Digitador_14",2022-08-01
"DSCN1663","Playa Pelonas",NA,"8","2022",163.859,7,0,0,0,0,"119","119","6","Digitador_14",2022-08-01
"DSCN1665","Playa Pelonas",NA,"8","2022",393.303,16,0,0,0,0,"119","119","7","Digitador_14",2022-08-01
"DSCN8825","Playa Pelonas",NA,"9","2022",341.601,10,0,0,0,0,"117","117","1","Digitador_14",2022-09-01
"DSCN8826","Playa Pelonas",NA,"9","2022",289.173,12,0,0,0,0,"117","117","2","Digitador_14",2022-09-01
"DSCN8827","Playa Pelonas",NA,"9","2022",301.586,11,0,0,0,0,"117","117","3","Digitador_14",2022-09-01
"DSCN8828","Playa Pelonas",NA,"9","2022",388.932,12,0,0,0,0,"117","117","4","Digitador_14",2022-09-01
"DSCN8829","Playa Pelonas",NA,"9","2022",363.462,13,0,1,0,0,"117","117","5","Digitador_14",2022-09-01
"DSCN8830","Playa Pelonas",NA,"9","2022",249.639,11,0,0,0,0,"117","117","6","Digitador_14",2022-09-01
"DSCN8831","Playa Pelonas",NA,"9","2022",701.884,24,0,0,0,0,"117","117","7","Digitador_14",2022-09-01
"DSCN8816","Playa Pelonas",NA,"9","2022",220.612,7,0,0,1,0,"119","119","1","Digitador_14",2022-09-01
"DSCN8817","Playa Pelonas",NA,"9","2022",133.202,5,0,0,0,0,"119","119","2","Digitador_14",2022-09-01
"DSCN8819","Playa Pelonas",NA,"9","2022",132.433,7,0,0,0,0,"119","119","3","Digitador_14",2022-09-01
"DSCN8820","Playa Pelonas",NA,"9","2022",187.184,7,0,0,0,0,"119","119","4","Digitador_14",2022-09-01
"DSCN8821","Playa Pelonas",NA,"9","2022",168.949,6,0,0,0,0,"119","119","5","Digitador_14",2022-09-01
"DSCN8822","Playa Pelonas",NA,"9","2022",150.798,7,0,0,0,0,"119","119","6","Digitador_14",2022-09-01
"DSCN8823","Playa Pelonas",NA,"9","2022",727.874,21,0,0,0,0,"119","119","7","Digitador_14",2022-09-01
"P5240136","Playa Pelonas",NA,"5","2023",238.782,3,0,0,0,0,"91","91","1","Digitador_14",2023-05-01
"P5240137","Playa Pelonas",NA,"5","2023",148.017,3,0,1,1,0,"91","91","2","Digitador_14",2023-05-01
"P5240138","Playa Pelonas",NA,"5","2023",105.844,3,0,1,0,0,"91","91","3","Digitador_14",2023-05-01
"P5240139","Playa Pelonas",NA,"5","2023",289.521,6,0,1,0,0,"91","91","4","Digitador_14",2023-05-01
"P5240140","Playa Pelonas",NA,"5","2023",253.981,3,0,0,0,0,"91","91","5","Digitador_14",2023-05-01
"P5240141","Playa Pelonas",NA,"5","2023",134.171,2,0,0,1,0,"91","91","6","Digitador_14",2023-05-01
"P5240142","Playa Pelonas",NA,"5","2023",896.918,11,0,0,0,0,"91","91","7","Digitador_14",2023-05-01
"P5240094","Playa Pelonas",NA,"5","2023",740.099,8,0,0,0,0,"92","92","1","Digitador_14",2023-05-01
"P5240096","Playa Pelonas",NA,"5","2023",605.803,6,0,1,0,0,"92","92","2","Digitador_14",2023-05-01
"P5240097","Playa Pelonas",NA,"5","2023",597.341,6,0,1,0,0,"92","92","3","Digitador_14",2023-05-01
"P5240098","Playa Pelonas",NA,"5","2023",398.184,4,0,0,0,0,"92","92","4","Digitador_14",2023-05-01
"P5240099","Playa Pelonas",NA,"5","2023",597.005,6,0,1,0,0,"92","92","5","Digitador_14",2023-05-01
"P5240100","Playa Pelonas",NA,"5","2023",515.794,6,0,0,0,0,"92","92","6","Digitador_14",2023-05-01
"P5240102","Playa Pelonas",NA,"5","2023",1148.329,11,0,1,0,0,"92","92","7","Digitador_14",2023-05-01
"P5240145","Playa Pelonas",NA,"5","2023",130.026,5,2,0,0,0,"93","93","1","Digitador_14",2023-05-01
"P5240146","Playa Pelonas",NA,"5","2023",292.155,6,1,0,0,0,"93","93","2","Digitador_14",2023-05-01
"P5240147","Playa Pelonas",NA,"5","2023",332.376,8,0,1,0,0,"93","93","3","Digitador_14",2023-05-01
"P5240148","Playa Pelonas",NA,"5","2023",263.332,5,0,0,0,0,"93","93","4","Digitador_14",2023-05-01
"P5240149","Playa Pelonas",NA,"5","2023",236.742,4,0,1,0,0,"93","93","5","Digitador_14",2023-05-01
"P5240150","Playa Pelonas",NA,"5","2023",162.919,4,0,1,0,0,"93","93","6","Digitador_14",2023-05-01
"P5240151","Playa Pelonas",NA,"5","2023",963.926,11,0,0,0,0,"93","93","7","Digitador_14",2023-05-01
"P5240108","Playa Pelonas",NA,"5","2023",160.933,3,0,0,0,0,"94","94","1","Digitador_14",2023-05-01
"P5240109","Playa Pelonas",NA,"5","2023",289.407,6,0,0,0,0,"94","94","2","Digitador_14",2023-05-01
"P5240110","Playa Pelonas",NA,"5","2023",147.401,3,0,0,1,0,"94","94","3","Digitador_14",2023-05-01
"P5240111","Playa Pelonas",NA,"5","2023",92.481,3,0,0,1,0,"94","94","4","Digitador_14",2023-05-01
"P5240112","Playa Pelonas",NA,"5","2023",90.022,4,1,0,0,0,"94","94","5","Digitador_14",2023-05-01
"P5240113","Playa Pelonas",NA,"5","2023",79.964,5,0,0,0,0,"94","94","6","Digitador_14",2023-05-01
"P5240114","Playa Pelonas",NA,"5","2023",875.898,13,1,0,0,0,"94","94","7","Digitador_14",2023-05-01
"DSCN5141","Playa Pelonas",NA,"6","2023",239.255,3,0,0,0,0,"91","91","1","Digitador_14",2023-06-01
"DSCN5142","Playa Pelonas",NA,"6","2023",186.178,4,0,0,0,0,"91","91","2","Digitador_14",2023-06-01
"DSCN5143","Playa Pelonas",NA,"6","2023",291.131,4,0,0,0,0,"91","91","3","Digitador_14",2023-06-01
"DSCN5144","Playa Pelonas",NA,"6","2023",222.026,4,0,0,0,0,"91","91","4","Digitador_14",2023-06-01
"DSCN5145","Playa Pelonas",NA,"6","2023",247.92,4,0,0,0,0,"91","91","5","Digitador_14",2023-06-01
"DSCN5146","Playa Pelonas",NA,"6","2023",186.649,2,0,0,1,0,"91","91","6","Digitador_14",2023-06-01
"DSCN5148","Playa Pelonas",NA,"6","2023",1354.902,11,0,0,0,0,"91","91","7","Digitador_14",2023-06-01
"DSCN5177","Playa Pelonas",NA,"6","2023",901.852,8,0,0,0,0,"92","92","1","Digitador_14",2023-06-01
"DSCN5178","Playa Pelonas",NA,"6","2023",365.046,3,0,0,0,0,"92","92","2","Digitador_14",2023-06-01
"DSCN5180","Playa Pelonas",NA,"6","2023",503.793,5,0,0,1,0,"92","92","3","Digitador_14",2023-06-01
"DSCN5182","Playa Pelonas",NA,"6","2023",316.545,4,0,0,0,1,"92","92","4","Digitador_14",2023-06-01
"DSCN5183","Playa Pelonas",NA,"6","2023",712.671,5,0,1,0,0,"92","92","5","Digitador_14",2023-06-01
"DSCN5185","Playa Pelonas",NA,"6","2023",512.238,4,0,0,0,0,"92","92","6","Digitador_14",2023-06-01
"DSCN5188","Playa Pelonas",NA,"6","2023",1287.33,9,0,0,1,0,"92","92","7","Digitador_14",2023-06-01
"DSCN5151","Playa Pelonas",NA,"6","2023",252.218,5,2,0,0,0,"93","93","1","Digitador_14",2023-06-01
"DSCN5152","Playa Pelonas",NA,"6","2023",288.763,6,0,0,0,0,"93","93","2","Digitador_14",2023-06-01
"DSCN5153","Playa Pelonas",NA,"6","2023",211.525,6,0,0,0,0,"93","93","3","Digitador_14",2023-06-01
"DSCN5154","Playa Pelonas",NA,"6","2023",324.875,6,0,0,0,0,"93","93","4","Digitador_14",2023-06-01
"DSCN5156","Playa Pelonas",NA,"6","2023",251.019,2,0,0,0,0,"93","93","5","Digitador_14",2023-06-01
"DSCN5157","Playa Pelonas",NA,"6","2023",240.684,3,0,0,0,0,"93","93","6","Digitador_14",2023-06-01
"DSCN5159","Playa Pelonas",NA,"6","2023",1099.739,8,0,0,1,0,"93","93","7","Digitador_14",2023-06-01
"DSCN5190","Playa Pelonas",NA,"6","2023",124.246,2,0,0,0,0,"94","94","1","Digitador_14",2023-06-01
"DSCN5191","Playa Pelonas",NA,"6","2023",257.57,5,0,0,0,0,"94","94","2","Digitador_14",2023-06-01
"DSCN5192","Playa Pelonas",NA,"6","2023",149.994,2,0,0,0,0,"94","94","3","Digitador_14",2023-06-01
"DSCN5193","Playa Pelonas",NA,"6","2023",120.363,3,0,1,0,0,"94","94","4","Digitador_14",2023-06-01
"DSCN5194","Playa Pelonas",NA,"6","2023",67.93,2,1,0,0,0,"94","94","5","Digitador_14",2023-06-01
"DSCN5195","Playa Pelonas",NA,"6","2023",101.191,5,0,0,0,0,"94","94","6","Digitador_14",2023-06-01
"DSCN5197","Playa Pelonas",NA,"6","2023",562.463,11,0,0,0,0,"94","94","7","Digitador_14",2023-06-01
"DSCN8389","Playa Pelonas",NA,"7","2023",276.875,3,0,0,0,0,"91","91","1","Digitador_14",2023-07-01
"DSCN8390","Playa Pelonas",NA,"7","2023",209.406,5,0,0,1,0,"91","91","2","Digitador_14",2023-07-01
"DSCN8391","Playa Pelonas",NA,"7","2023",200.224,3,0,0,0,0,"91","91","3","Digitador_14",2023-07-01
"DSCN8392","Playa Pelonas",NA,"7","2023",372.607,5,0,0,0,0,"91","91","4","Digitador_14",2023-07-01
"DSCN8393","Playa Pelonas",NA,"7","2023",291.495,3,0,0,0,0,"91","91","5","Digitador_14",2023-07-01
"DSCN8394","Playa Pelonas",NA,"7","2023",164.464,2,1,0,0,0,"91","91","6","Digitador_14",2023-07-01
"DSCN8395","Playa Pelonas",NA,"7","2023",1496.308,10,0,0,0,0,"91","91","7","Digitador_14",2023-07-01
"DSCN8408","Playa Pelonas",NA,"7","2023",714.255,7,0,0,0,0,"92","92","1","Digitador_14",2023-07-01
"DSCN8409","Playa Pelonas",NA,"7","2023",657.437,7,0,0,0,0,"92","92","2","Digitador_14",2023-07-01
"DSCN8410","Playa Pelonas",NA,"7","2023",566.486,5,0,1,1,0,"92","92","3","Digitador_14",2023-07-01
"DSCN8411","Playa Pelonas",NA,"7","2023",355.689,4,0,0,0,1,"92","92","4","Digitador_14",2023-07-01
"DSCN8412","Playa Pelonas",NA,"7","2023",782.447,7,0,0,0,0,"92","92","5","Digitador_14",2023-07-01
"DSCN8413","Playa Pelonas",NA,"7","2023",727.354,9,0,0,0,0,"92","92","6","Digitador_14",2023-07-01
"DSCN8414","Playa Pelonas",NA,"7","2023",1559.853,10,0,0,0,3,"92","92","7","Digitador_14",2023-07-01
"DSCN8381","Playa Pelonas",NA,"7","2023",286.992,4,0,0,0,0,"93","93","1","Digitador_14",2023-07-01
"DSCN8382","Playa Pelonas",NA,"7","2023",480.134,7,0,0,0,0,"93","93","2","Digitador_14",2023-07-01
"DSCN8383","Playa Pelonas",NA,"7","2023",396.16,7,0,0,0,0,"93","93","3","Digitador_14",2023-07-01
"DSCN8384","Playa Pelonas",NA,"7","2023",301.741,4,0,0,0,0,"93","93","4","Digitador_14",2023-07-01
"DSCN8385","Playa Pelonas",NA,"7","2023",419.505,3,0,0,0,0,"93","93","5","Digitador_14",2023-07-01
"DSCN8386","Playa Pelonas",NA,"7","2023",237.945,2,0,0,0,0,"93","93","6","Digitador_14",2023-07-01
"DSCN8387","Playa Pelonas",NA,"7","2023",1177.86,11,0,0,1,0,"93","93","7","Digitador_14",2023-07-01
"DSCN8416","Playa Pelonas",NA,"7","2023",167.105,3,0,0,0,0,"94","94","1","Digitador_14",2023-07-01
"DSCN8417","Playa Pelonas",NA,"7","2023",287.584,5,0,0,0,0,"94","94","2","Digitador_14",2023-07-01
"DSCN8418","Playa Pelonas",NA,"7","2023",205.511,3,0,0,0,0,"94","94","3","Digitador_14",2023-07-01
"DSCN8419","Playa Pelonas",NA,"7","2023",98.779,2,0,1,0,0,"94","94","4","Digitador_14",2023-07-01
"DSCN8420","Playa Pelonas",NA,"7","2023",115.56,4,0,1,0,0,"94","94","5","Digitador_14",2023-07-01
"DSCN8421","Playa Pelonas",NA,"7","2023",145.245,6,1,0,0,0,"94","94","6","Digitador_14",2023-07-01
"DSCN8422","Playa Pelonas",NA,"7","2023",480.57,9,0,0,0,0,"94","94","7","Digitador_14",2023-07-01
"DSCN9388","Playa Pelonas",NA,"8","2023",330.427,5,0,0,0,0,"91","91","1","Digitador_14",2023-08-01
"DSCN9389","Playa Pelonas",NA,"8","2023",150.747,3,0,1,0,0,"91","91","2","Digitador_14",2023-08-01
"DSCN9390","Playa Pelonas",NA,"8","2023",270.19,3,1,1,0,0,"91","91","3","Digitador_14",2023-08-01
"DSCN9391","Playa Pelonas",NA,"8","2023",318.526,7,0,0,0,0,"91","91","4","Digitador_14",2023-08-01
"DSCN9392","Playa Pelonas",NA,"8","2023",394.597,4,0,0,0,0,"91","91","5","Digitador_14",2023-08-01
"DSCN9393","Playa Pelonas",NA,"8","2023",224.018,3,0,0,1,0,"91","91","6","Digitador_14",2023-08-01
"DSCN9394","Playa Pelonas",NA,"8","2023",1220.335,4,0,0,1,0,"91","91","7","Digitador_14",2023-08-01
"DSCN9404","Playa Pelonas",NA,"8","2023",589.645,7,0,0,0,0,"92","92","1","Digitador_14",2023-08-01
"DSCN9405","Playa Pelonas",NA,"8","2023",411.924,4,0,0,0,0,"92","92","2","Digitador_14",2023-08-01
"DSCN9406","Playa Pelonas",NA,"8","2023",796.492,8,0,1,0,0,"92","92","3","Digitador_14",2023-08-01
"DSCN9407","Playa Pelonas",NA,"8","2023",547.154,7,0,0,0,1,"92","92","4","Digitador_14",2023-08-01
"DSCN9408","Playa Pelonas",NA,"8","2023",662.61,7,0,0,0,0,"92","92","5","Digitador_14",2023-08-01
"DSCN9409","Playa Pelonas",NA,"8","2023",457.726,7,0,1,0,0,"92","92","6","Digitador_14",2023-08-01
"DSCN9410","Playa Pelonas",NA,"8","2023",1770.426,12,0,0,0,2,"92","92","7","Digitador_14",2023-08-01
"DSCN9380","Playa Pelonas",NA,"8","2023",431.625,8,0,1,0,0,"93","93","1","Digitador_14",2023-08-01
"DSCN9381","Playa Pelonas",NA,"8","2023",345.261,7,0,0,0,0,"93","93","2","Digitador_14",2023-08-01
"DSCN9382","Playa Pelonas",NA,"8","2023",420.35,7,0,0,0,0,"93","93","3","Digitador_14",2023-08-01
"DSCN9383","Playa Pelonas",NA,"8","2023",372.567,4,0,0,0,0,"93","93","4","Digitador_14",2023-08-01
"DSCN9384","Playa Pelonas",NA,"8","2023",502.432,4,0,0,0,0,"93","93","5","Digitador_14",2023-08-01
"DSCN9385","Playa Pelonas",NA,"8","2023",273.646,3,0,1,0,0,"93","93","6","Digitador_14",2023-08-01
"DSCN9386","Playa Pelonas",NA,"8","2023",1113.863,15,0,0,1,0,"93","93","7","Digitador_14",2023-08-01
"DSCN9412","Playa Pelonas",NA,"8","2023",156.982,3,0,0,0,0,"94","94","1","Digitador_14",2023-08-01
"DSCN9413","Playa Pelonas",NA,"8","2023",381.153,7,0,0,0,0,"94","94","2","Digitador_14",2023-08-01
"DSCN9414","Playa Pelonas",NA,"8","2023",140.431,2,0,0,0,0,"94","94","3","Digitador_14",2023-08-01
"DSCN9415","Playa Pelonas",NA,"8","2023",205.942,3,0,1,0,0,"94","94","4","Digitador_14",2023-08-01
"DSCN9416","Playa Pelonas",NA,"8","2023",77.031,2,1,0,0,0,"94","94","5","Digitador_14",2023-08-01
"DSCN9417","Playa Pelonas",NA,"8","2023",124.733,5,0,0,0,0,"94","94","6","Digitador_14",2023-08-01
"DSCN9418","Playa Pelonas",NA,"8","2023",676.32,11,0,0,0,0,"94","94","7","Digitador_14",2023-08-01
"P9235275","Playa Pelonas",NA,"9","2023",368.959,6,0,0,0,0,"91","91","1","Digitador_14",2023-09-01
"P9235276","Playa Pelonas",NA,"9","2023",369.289,5,0,0,1,0,"91","91","2","Digitador_14",2023-09-01
"P9235277","Playa Pelonas",NA,"9","2023",607.001,7,0,0,0,1,"91","91","3","Digitador_14",2023-09-01
"P9235278","Playa Pelonas",NA,"9","2023",437.563,7,0,0,1,1,"91","91","4","Digitador_14",2023-09-01
"P9235279","Playa Pelonas",NA,"9","2023",156.141,3,0,0,0,0,"91","91","5","Digitador_14",2023-09-01
"P9235280","Playa Pelonas",NA,"9","2023",256.806,2,0,0,2,0,"91","91","6","Digitador_14",2023-09-01
"P9235282","Playa Pelonas",NA,"9","2023",1380.999,10,1,0,0,0,"91","91","7","Digitador_14",2023-09-01
"P9235291","Playa Pelonas",NA,"9","2023",590.705,8,0,0,0,0,"92","92","1","Digitador_14",2023-09-01
"P9235292","Playa Pelonas",NA,"9","2023",1051.294,5,0,0,0,0,"92","92","2","Digitador_14",2023-09-01
"P9235293","Playa Pelonas",NA,"9","2023",813.697,6,0,0,0,0,"92","92","3","Digitador_14",2023-09-01
"P9235294","Playa Pelonas",NA,"9","2023",568.473,4,0,0,0,1,"92","92","4","Digitador_14",2023-09-01
"P9235295","Playa Pelonas",NA,"9","2023",557.817,5,0,0,0,0,"92","92","5","Digitador_14",2023-09-01
"P9235296","Playa Pelonas",NA,"9","2023",707.298,4,0,0,0,0,"92","92","6","Digitador_14",2023-09-01
"P9235298","Playa Pelonas",NA,"9","2023",1833.838,10,0,0,0,0,"92","92","7","Digitador_14",2023-09-01
"P9235267","Playa Pelonas",NA,"9","2023",345.045,7,1,1,0,0,"93","93","1","Digitador_14",2023-09-01
"P9235268","Playa Pelonas",NA,"9","2023",640.762,8,0,0,0,0,"93","93","2","Digitador_14",2023-09-01
"P9235269","Playa Pelonas",NA,"9","2023",415.65,8,0,0,0,0,"93","93","3","Digitador_14",2023-09-01
"P9235270","Playa Pelonas",NA,"9","2023",647.993,5,0,0,0,0,"93","93","4","Digitador_14",2023-09-01
"P9235271","Playa Pelonas",NA,"9","2023",498.011,3,0,0,0,0,"93","93","5","Digitador_14",2023-09-01
"P9235272","Playa Pelonas",NA,"9","2023",264.976,3,0,1,0,0,"93","93","6","Digitador_14",2023-09-01
"P9235273","Playa Pelonas",NA,"9","2023",1246.468,15,0,1,1,0,"93","93","7","Digitador_14",2023-09-01
"P9235310","Playa Pelonas",NA,"9","2023",169.976,3,0,0,1,0,"94","94","1","Digitador_14",2023-09-01
"P9235311","Playa Pelonas",NA,"9","2023",435.564,7,0,0,0,0,"94","94","2","Digitador_14",2023-09-01
"P9235312","Playa Pelonas",NA,"9","2023",253.296,3,0,0,0,0,"94","94","3","Digitador_14",2023-09-01
"P9235313","Playa Pelonas",NA,"9","2023",213.04,3,0,0,0,0,"94","94","4","Digitador_14",2023-09-01
"P9235314","Playa Pelonas",NA,"9","2023",103.383,4,1,0,0,0,"94","94","5","Digitador_14",2023-09-01
"P9235315","Playa Pelonas",NA,"9","2023",131.108,4,0,0,1,0,"94","94","6","Digitador_14",2023-09-01
